# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant
D2HGDH	D2HGDH	NM_001287249.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
D2HGDH	D2HGDH	NM_001352824.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
D2HGDH	D2HGDH	NM_152783.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
D2HGDH	D2HGDH	NR_109778.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAAM1	DAAM1	NM_001270520.2	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
DAAM1	DAAM1	NM_014992.2	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
DAAM2	DAAM2	NM_001201427.2	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
DAAM2	DAAM2	NM_015345.3	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001353980.1	protein_coding	0	0	0	36	0	0	0	0	36	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001353983.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001353985.2	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001353986.2	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001365792.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001365793.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001365794.1	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_001365795.1	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
DAB1	DAB1	NM_021080.5	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0
DAB2	DAB2	NM_001244871.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DAB2	DAB2	NM_001343.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DAB2IP	DAB2IP	NM_032552.3	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0
DAB2IP	DAB2IP	NM_138709.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DACH1	DACH1	NM_001366712.1	protein_coding	0	0	0	14	1	0	0	0	13	0	0	0	0	0	0	0	0
DACH1	DACH1	NM_004392.6	protein_coding	0	0	0	14	1	0	0	0	13	0	0	0	0	0	0	0	0
DACH1	DACH1	NM_080759.6	protein_coding	0	0	0	14	1	0	0	0	13	0	0	0	0	0	0	0	0
DACH1	DACH1	NM_080760.5	protein_coding	0	0	0	14	1	0	0	0	13	0	0	0	0	0	0	0	0
DACH2	DACH2	NM_001139514.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
DACH2	DACH2	NM_001139515.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
DACH2	DACH2	NM_053281.3	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
DACT2	DACT2	NM_001286351.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001165928.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177634.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177635.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177636.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177637.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177638.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177639.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177640.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177641.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177642.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177643.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_001177644.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAG1	DAG1	NM_004393.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAGLA	DAGLA	NM_006133.3	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
DAGLB	DAGLB	NM_001142936.1	protein_coding	0	0	0	8	1	0	0	0	7	0	0	0	0	0	0	0	0
DAGLB	DAGLB	NM_139179.4	protein_coding	0	0	0	8	1	0	0	0	7	0	0	0	0	0	0	0	0
DALRD3	DALRD3	NM_001009996.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DALRD3	DALRD3	NM_001276405.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DALRD3	DALRD3	NM_018114.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DANT2	DANT2	NR_130730.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DANT2	DANT2	NR_132337.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAO	DAO	NM_001917.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAOA	DAOA	NM_001161812.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAOA	DAOA	NM_001161814.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAOA	DAOA	NM_172370.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAOA-AS1	DAOA-AS1	NR_040247.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAP	DAP	NM_001291963.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DAP	DAP	NM_004394.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DAPK1	DAPK1	NM_001288729.1	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
DAPK1	DAPK1	NM_001288730.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
DAPK1	DAPK1	NM_001288731.2	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
DAPK1	DAPK1	NM_004938.4	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
DAPK2	DAPK2	NM_001363730.2	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
DAPK2	DAPK2	NM_014326.5	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
DAPK3	DAPK3	NM_001348.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAPL1	DAPL1	NM_001017920.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DAPP1	DAPP1	NM_001306151.2	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0
DAPP1	DAPP1	NM_014395.3	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0
DAW1	DAW1	NM_001330004.1	protein_coding	0	1	0	5	0	0	0	0	5	0	0	0	0	0	0	0	1
DAW1	DAW1	NM_178821.3	protein_coding	0	1	0	5	0	0	0	0	5	0	0	0	0	0	0	0	1
DAW1	DAW1	NR_138459.1		0	0	0	6	0	0	0	0	5	0	1	0	0	0	0	0	0
DAZAP1	DAZAP1	NM_001352033.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DAZAP1	DAZAP1	NM_001352034.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DAZAP1	DAZAP1	NM_001352035.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DAZAP1	DAZAP1	NM_018959.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DAZAP1	DAZAP1	NM_170711.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBF4	DBF4	NM_001318060.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DBF4	DBF4	NM_001318061.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DBF4	DBF4	NM_001318062.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DBF4	DBF4	NM_006716.4	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DBH	DBH	NM_000787.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DBI	DBI	NM_001079862.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001079863.2	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
DBI	DBI	NM_001178017.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001178041.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001178042.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001178043.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001282633.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001282634.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001282635.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001282636.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_001352432.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBI	DBI	NM_020548.8	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBN1	DBN1	NM_001363541.1	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
DBN1	DBN1	NM_001364151.1	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
DBN1	DBN1	NM_004395.3	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
DBN1	DBN1	NM_080881.2	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
DBNDD1	DBNDD1	NM_001042610.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBNDD1	DBNDD1	NM_001288708.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBNDD1	DBNDD1	NM_001288709.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DBNDD1	DBNDD1	NM_001371581.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD1	DBNDD1	NM_024043.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001048221.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001048222.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001048223.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001048224.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001048225.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001048226.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001197139.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_001197140.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNDD2	DBNDD2	NM_018478.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNL	DBNL	NM_001014436.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNL	DBNL	NM_001122956.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNL	DBNL	NM_001284313.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNL	DBNL	NM_001284315.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNL	DBNL	NM_001362723.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBNL	DBNL	NM_014063.7	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBR1	DBR1	NM_016216.4	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DBT	DBT	NM_001918.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DBX1	DBX1	NM_001029865.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NM_001171904.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NM_001349168.2	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NM_001349169.2	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NM_001349170.2	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NM_001349171.2	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NM_014703.3	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DCAF1	DCAF1	NR_146065.2		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0
DCAF10	DCAF10	NM_001286810.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF10	DCAF10	NM_024345.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF11	DCAF11	NM_001163484.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF11	DCAF11	NM_025230.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF11	DCAF11	NM_181357.2.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF11	DCAF11	NR_028099.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF11	DCAF11	NR_028100.1.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF12	DCAF12	NM_015397.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF17	DCAF17	NM_001164821.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF17	DCAF17	NM_025000.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF17	DCAF17	NR_028482.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF5	DCAF5	NM_001284206.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
DCAF5	DCAF5	NM_001284207.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
DCAF5	DCAF5	NM_001284208.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCAF5	DCAF5	NM_003861.3	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
DCAF8	DCAF8	NM_015726.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF8	DCAF8	NR_028103.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF8	DCAF8	NR_028104.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCAF8L2	DCAF8L2	NM_001353448.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCAF8L2	DCAF8L2	NM_001353449.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCAF8L2	DCAF8L2	NM_001353450.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCAKD	DCAKD	NM_001128631.3	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCAKD	DCAKD	NM_001288654.2	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCAKD	DCAKD	NM_001288655.2	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCAKD	DCAKD	NM_001321326.2	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCAKD	DCAKD	NM_024819.7	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCANP1	DCANP1	NM_130848.3	protein_coding	1	0	0	4	4	0	0	0	0	0	0	0	0	0	1	0	0
DCBLD1	DCBLD1	NM_001366458.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCBLD1	DCBLD1	NM_001366459.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCBLD1	DCBLD1	NM_001366460.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCBLD1	DCBLD1	NM_173674.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCBLD1	DCBLD1	NR_158983.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCBLD2	DCBLD2	NM_080927.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCC	DCC	NM_005215.4	protein_coding	0	0	0	60	0	0	0	0	60	0	0	0	0	0	0	0	0
DCDC1	DCDC1	NM_001367979.1	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0
DCDC1	DCDC1	NM_020869.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCDC1	DCDC1	NM_181807.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCDC2	DCDC2	NM_001195610.1	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
DCDC2	DCDC2	NM_016356.5	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
DCDC2C	DCDC2C	NM_001287444.2	protein_coding	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0
DCDC2C	DCDC2C	NM_001365580.1	protein_coding	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0
DCHS1	DCHS1	NM_003737.4	protein_coding	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0
DCHS2	DCHS2.2	NM_001142552.2.2	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0
DCHS2	DCHS2.2	NM_001358235.2.2	protein_coding	0	1	0	19	0	0	0	0	19	0	0	0	0	0	0	0	1
DCLK1	DCLK1	NM_001330071.2	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0
DCLK1	DCLK1	NM_001330072.2	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0
DCLK1	DCLK1	NM_004734.5	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0
DCLK2	DCLK2	NM_001040260.4	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
DCLK2	DCLK2	NM_001040261.5	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
DCLK2	DCLK2	NR_036614.2		0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
DCLK3	DCLK3	NM_033403.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DCLRE1A	DCLRE1A	NM_001271816.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DCLRE1A	DCLRE1A	NM_014881.5	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001033855.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001033857.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001033858.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001289076.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001289077.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001289078.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001289079.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001350965.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001350966.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_001350967.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NM_022487.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NR_110297.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NR_146960.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NR_146961.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1C	DCLRE1C	NR_146962.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCLRE1CP1	DCLRE1CP1	NR_144469.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCP1B	DCP1B	NM_152640.5	protein_coding	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0
DCP1B	DCP1B	NR_135060.1		0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0
DCP2	DCP2	NM_001242377.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DCP2	DCP2	NM_152624.6	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DCP2	DCP2	NR_038352.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DCPS	DCPS	NM_001350236.2	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
DCPS	DCPS	NM_014026.6	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
DCST1	DCST1	NM_001143687.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DCST1	DCST1	NM_152494.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DCST1-AS1	DCST1-AS1	NR_040772.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCST1-AS1	DCST1-AS1	NR_040773.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCSTAMP	DCSTAMP	NM_001257317.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCSTAMP	DCSTAMP	NM_030788.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DCT	DCT	NM_001129889.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCT	DCT	NM_001322182.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCT	DCT	NM_001322183.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCT	DCT	NM_001322184.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCT	DCT	NM_001322185.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCT	DCT	NM_001322186.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCT	DCT	NM_001922.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001012732.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351743.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351744.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351745.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351747.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351748.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351750.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001351753.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTD	DCTD	NM_001921.2	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
DCTN1	DCTN1	NM_001135040.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCTN1	DCTN1	NM_001190836.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DCTN1	DCTN1	NM_001190837.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCTN1	DCTN1	NM_004082.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
DCTN1	DCTN1	NR_033935.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
